t,C1,daily_theo,municipio
110.54427213606803,20.631653783690698,0.07793076431859879,Itaperucu
110.70085042521261,20.643822459183713,0.07750215117675892,Itaperucu
110.85742871435717,20.655924230380325,0.07707618292203888,Itaperucu
111.01400700350175,20.66795951153178,0.07665286089053866,Itaperucu
111.17058529264632,20.679928717094974,0.07623218639209921,Itaperucu
111.32716358179088,20.691832261728088,0.07581416071275038,Itaperucu
111.48374187093546,20.70367056028661,0.07539878511714843,Itaperucu
111.64032016008004,20.71544402781965,0.0749860608510122,Itaperucu
111.79689844922461,20.7271530795666,0.07457598914354725,Itaperucu
111.95347673836918,20.73879813095415,0.07416857120986592,Itaperucu
112.11005502751375,20.75037959759359,0.07376380825339902,Itaperucu
112.26663331665833,20.761897895278437,0.07336170146830157,Itaperucu
112.42321160580289,20.77335343998242,0.07296225204185168,Itaperucu
112.57978989494747,20.784746647857716,0.07256546115684119,Itaperucu
112.73636818409204,20.796077935233548,0.07217132999396197,Itaperucu
112.89294647323662,20.807347718615052,0.0717798597341833,Itaperucu
113.04952476238118,20.81855641468247,0.07139105156112266,Itaperucu
113.20610305152576,20.829704440290612,0.07100490666341182,Itaperucu
113.36268134067033,20.84079221246865,0.07062142623705403,Itaperucu
113.5192596298149,20.85182014842013,0.07024061148777652,Itaperucu
113.67583791895947,20.862788665523375,0.06986246363337344,Itaperucu
113.83241620810405,20.873698181332042,0.06948698390604692,Itaperucu
113.98899449724863,20.884549113576043,0.06911417355473795,Itaperucu
114.14557278639319,20.8953418801627,0.06874403384745113,Itaperucu
114.30215107553776,20.906076899412827,0.06837656606434944,Itaperucu
114.45872936468234,20.916754590474177,0.0680117714838234,Itaperucu
114.6153076538269,20.927375372084615,0.06764965143347988,Itaperucu
114.77188594297148,20.937939663133292,0.06729020727050979,Itaperucu
114.92846423211606,20.948447882723467,0.06693344038160501,Itaperucu
115.08504252126063,20.95890045017709,0.06657935218516838,Itaperucu
115.2416208104052,20.969297785039643,0.06622794413351589,Itaperucu
115.39819909954977,20.979640307085372,0.06587921771506548,Itaperucu
115.55477738869435,20.989928436322753,0.06553317445652053,Itaperucu
115.71135567783891,21.00016259300034,0.06518981592503885,Itaperucu
115.86793396698349,21.010343197612873,0.0648491437303958,Itaperucu
116.02451225612806,21.020470670907716,0.06451115952713533,Itaperucu
116.18109054527264,21.030545433891596,0.0641758650167107,Itaperucu
116.3376688344172,21.040567907837623,0.06384326194961622,Itaperucu
116.49424712356178,21.050538514292636,0.06351335212750808,Itaperucu
116.65082541270635,21.060457675084802,0.06318613740531626,Itaperucu
116.80740370185092,21.07032581233155,0.06286161969334275,Itaperucu
116.96398199099549,21.080143348447752,0.06253980095935396,Itaperucu
117.12056028014007,21.089910706154214,0.06222068323065868,Itaperucu
117.27713856928463,21.099628308486423,0.06190426859617856,Itaperucu
117.43371685842921,21.109296578803605,0.06159055920850414,Itaperucu
117.59029514757378,21.118915940798004,0.061279557285945266,Itaperucu
117.74687343671836,21.128486818504484,0.06097126511456538,Itaperucu
117.90345172586292,21.138009636310358,0.06066568505020862,Itaperucu
118.0600300150075,21.147484818965506,0.06036281952051294,Itaperucu
118.21660830415207,21.156912791743622,0.06006267102087113,Itaperucu
118.37318659329664,21.166293980676933,0.05976524210741939,Itaperucu
118.52976488244121,21.175628811835217,0.059470535428325165,Itaperucu
118.68634317158579,21.18491771167829,0.05917855371210236,Itaperucu
118.84292146073037,21.194161107099113,0.05888929976829475,Itaperucu
118.99949974987493,21.203359425436513,0.05860277648937661,Itaperucu
119.1560780390195,21.212513094488205,0.05831898685263594,Itaperucu
119.31265632816408,21.221622542524088,0.058037933922045405,Itaperucu
119.46923461730864,21.230688198299834,0.057759620850116385,Itaperucu
119.62581290645322,21.23971049107077,0.05748405087974053,Itaperucu
119.7823911955978,21.248689850605995,0.05721122734601506,Itaperucu
119.93896948474237,21.257626707202814,0.05694115367805323,Itaperucu
120.09554777388693,21.26652149170142,0.0566738334007784,Itaperucu
120.25212606303151,21.275374635499865,0.05640927013670352,Itaperucu
120.40870435217609,21.284186570569286,0.05614746760769375,Itaperucu
120.56528264132065,21.29295772946938,0.05588842963671275,Itaperucu
120.72186093046523,21.301688545364176,0.055632160149553515,Itaperucu
120.8784392196098,21.310379452038042,0.055378663176550186,Itaperucu
121.03501750875438,21.319030883911957,0.0551279428542746,Itaperucu
121.19159579789894,21.327643276060012,0.05488000342721527,Itaperucu
121.34817408704352,21.336217064226222,0.054634849249437324,Itaperucu
121.5047523761881,21.34475268484151,0.05439248478622483,Itaperucu
121.66133066533266,21.353250575040995,0.05415291461570559,Itaperucu
121.81790895447723,21.361711172681495,0.0539161434304568,Itaperucu
121.97448724362181,21.370134916359273,0.05368217603909033,Itaperucu
122.13106553276639,21.37852224548489,0.05345101736551223,Itaperucu
122.28764382191095,21.386873600371814,0.0532226724476052,Itaperucu
122.44422211105552,21.395189422001675,0.05299714644903252,Itaperucu
122.6008004002001,21.403470152164907,0.05277444465579915,Itaperucu
122.75737868934466,21.411716233489372,0.05255457247734149,Itaperucu
122.91395697848924,21.419928109459857,0.05233753544797635,Itaperucu
123.07053526763382,21.42810622443784,0.05212333922832631,Itaperucu
123.22711355677839,21.436251023681496,0.05191198960672156,Itaperucu
123.38369184592295,21.444362953365903,0.051703492500579824,Itaperucu
123.54027013506753,21.452442460603514,0.051497853957761526,Itaperucu
123.6968484242121,21.460489993464837,0.051295080157900304,Itaperucu
123.85342671335667,21.468506000999334,0.05109517741371144,Itaperucu
124.01000500250125,21.476490933256546,0.0508981521722713,Itaperucu
124.16658329164582,21.484445241307462,0.05070401101627416,Itaperucu
124.32316158079038,21.492369377266055,0.05051276066526187,Itaperucu
124.47973986993496,21.50026379431108,0.0503244079768266,Itaperucu
124.63631815907954,21.508128946708045,0.05013895994778744,Itaperucu
124.79289644822411,21.515965289831417,0.04995642371533849,Itaperucu
124.94947473736867,21.52377328018703,0.04977680655816803,Itaperucu
125.10605302651325,21.531553375434672,0.04960011589755146,Itaperucu
125.26263131565783,21.539306034410906,0.04942635929841329,Itaperucu
125.41920960480239,21.547031717152056,0.04925554447035875,Itaperucu
125.57578789394697,21.55473088491743,0.04908767926867563,Itaperucu
125.73236618309154,21.562404000212666,0.048922771695307336,Itaperucu
125.88894447223612,21.57005152681336,0.048760829899789734,Itaperucu
126.04552276138068,21.577673929706545,0.04860186218352718,Itaperucu
126.20210105052526,21.585271675031635,0.04844587700407023,Itaperucu
126.35867933966983,21.592845230440194,0.04829288296221666,Itaperucu
126.5152576288144,21.600395064953364,0.04814288880964794,Itaperucu
126.67183591795897,21.60792164897506,0.04799590345016224,Itaperucu
126.82841420710355,21.61542545431608,0.047851935940435936,Itaperucu
126.98499249624813,21.622906954218358,0.04771099549074665,Itaperucu
127.14157078539269,21.63036662337936,0.047573091465664144,Itaperucu
127.29814907453726,21.637804937976632,0.047438233384701455,Itaperucu
127.45472736368184,21.645222375692434,0.04730643092293269,Itaperucu
127.6113056528264,21.652619415738567,0.04717769391157081,Itaperucu
127.76788394197098,21.659996538881266,0.04705203233850898,Itaperucu
127.92446223111556,21.667354227466273,0.046929456348820585,Itaperucu
128.08104052026013,21.674692965443963,0.046809976245222734,Itaperucu
128.2376188094047,21.682013238394653,0.04669360248849694,Itaperucu
128.39419709854926,21.689315533553966,0.046580345697870444,Itaperucu
128.55077538769385,21.69660033983834,0.04647021665135472,Itaperucu
128.7073536768384,21.703868147870608,0.04636322628604191,Itaperucu
128.863931965983,21.711119450005718,0.046259385698357816,Itaperucu
129.02051025512756,21.718354740356492,0.046158706144272046,Itaperucu
129.17708854427212,21.725574514819538,0.046061199039461265,Itaperucu
129.33366683341671,21.732779271101215,0.045966875959427736,Itaperucu
129.49024512256128,21.739969508743663,0.04587574863957342,Itaperucu
129.64682341170584,21.74714572915096,0.04578782897522401,Itaperucu
129.80340170085043,21.75430843561534,0.045703129021605865,Itaperucu
129.959979989995,21.76145813313827,0.04562166100220106,Itaperucu
130.11655827913955,21.768595328292697,0.04554343731536803,Itaperucu
130.27313656828414,21.775720530016258,0.04546847050267615,Itaperucu
130.4297148574287,21.782834249244367,0.04539677326483732,Itaperucu
130.58629314657327,21.789936998914353,0.045328358462349345,Itaperucu
130.74287143571786,21.79702929399079,0.04526323911521672,Itaperucu
130.89944972486242,21.80411165149077,0.04520142840262398,Itaperucu
131.056028014007,21.811184590509207,0.04514293966255226,Itaperucu
131.21260630315157,21.818248632244067,0.04508778639134394,Itaperucu
131.36918459229614,21.82530430002162,0.045035982243213625,Itaperucu
131.52576288144073,21.832352119321627,0.044987541029702025,Itaperucu
131.6823411705853,21.839392617802464,0.04494247671907556,Itaperucu
131.83891945972985,21.846426325326277,0.04490080343566565,Itaperucu
131.99549774887444,21.853453773984,0.044862535459153384,Itaperucu
132.152076038019,21.86047549812035,0.04482768722379253,Itaperucu
132.30865432716357,21.867492034358776,0.04479627331757299,Itaperucu
132.46523261630816,21.874503921626296,0.04476830848132318,Itaperucu
132.62181090545272,21.881511701178287,0.04474380760775048,Itaperucu
132.77838919459728,21.888515916623177,0.044722785740418346,Itaperucu
132.93496748374187,21.895517113947058,0.044705258072658,Itaperucu
133.09154577288643,21.90251584153818,0.04469123994641718,Itaperucu
133.24812406203102,21.909512650211372,0.04468074685103931,Itaperucu
133.4047023511756,21.91650809323233,0.04467379442197829,Itaperucu
133.56128064032015,21.92350272634181,0.04467039843944154,Itaperucu
133.71785892946474,21.930497107779654,0.04467057482696722,Itaperucu
